task,conditionOrder,item,testing_responses,relevant_dim,irrelevant_dim,stripes_high,feet_high,fertility_score,error,abs_error,stripes,feet
predict,236,E_F,5.0,stripes,feet,E,C,6.25,-1.25,1.25,E,F
predict,178,E_F,3.0,stripes,feet,W,F,3.0,0.0,0.0,E,F
predict,178,W_C,6.0,stripes,feet,W,F,5.75,0.25,0.25,W,C
predict,178,W_F,8.0,stripes,feet,W,F,8.0,0.0,0.0,W,F
predict,178,E_C,4.0,stripes,feet,W,F,3.75,0.25,0.25,E,C
predict,16,E_C,4.0,stripes,feet,E,F,6.25,-2.25,2.25,E,C
predict,16,W_F,5.0,stripes,feet,E,F,3.25,1.75,1.75,W,F
predict,16,W_C,3.0,stripes,feet,E,F,1.75,1.25,1.25,W,C
predict,16,E_F,8.0,stripes,feet,E,F,7.75,0.25,0.25,E,F
predict,119,W_F,2.0,feet,stripes,E,F,7.0,-5.0,5.0,W,F
predict,119,E_F,9.0,feet,stripes,E,F,7.25,1.75,1.75,E,F
predict,119,W_C,5.0,feet,stripes,E,F,2.25,2.75,2.75,W,C
predict,119,E_C,6.0,feet,stripes,E,F,4.5,1.5,1.5,E,C
predict,107,W_C,4.0,feet,stripes,W,F,4.25,-0.25,0.25,W,C
predict,107,W_F,9.0,feet,stripes,W,F,6.25,2.75,2.75,W,F
predict,107,E_C,2.0,feet,stripes,W,F,1.75,0.25,0.25,E,C
predict,107,E_F,8.0,feet,stripes,W,F,7.0,1.0,1.0,E,F
predict,168,W_C,5.0,stripes,feet,E,C,3.75,1.25,1.25,W,C
predict,168,W_F,3.0,stripes,feet,E,C,3.75,-0.75,0.75,W,F
predict,168,E_C,10.0,stripes,feet,E,C,9.0,1.0,1.0,E,C
predict,168,E_F,7.0,stripes,feet,E,C,4.75,2.25,2.25,E,F
predict,73,W_F,4.0,feet,stripes,E,C,3.25,0.75,0.75,W,F
predict,73,E_F,5.0,feet,stripes,E,C,4.5,0.5,0.5,E,F
predict,73,W_C,7.0,feet,stripes,E,C,7.25,-0.25,0.25,W,C
predict,73,E_C,9.0,feet,stripes,E,C,7.75,1.25,1.25,E,C
predict,138,E_F,4.0,stripes,feet,W,C,4.25,-0.25,0.25,E,F
predict,138,E_C,4.0,stripes,feet,W,C,5.0,-1.0,1.0,E,C
predict,138,W_C,7.0,stripes,feet,W,C,7.5,-0.5,0.5,W,C
predict,138,W_F,8.0,stripes,feet,W,C,6.5,1.5,1.5,W,F
predict,214,E_F,3.0,stripes,feet,W,C,4.25,-1.25,1.25,E,F
predict,214,W_F,7.0,stripes,feet,W,C,6.0,1.0,1.0,W,F
predict,214,E_C,1.0,stripes,feet,W,C,4.0,-3.0,3.0,E,C
predict,214,W_C,10.0,stripes,feet,W,C,7.75,2.25,2.25,W,C
predict,151,W_C,2.0,feet,stripes,W,F,3.75,-1.75,1.75,W,C
predict,151,E_F,10.0,feet,stripes,W,F,6.5,3.5,3.5,E,F
predict,151,W_F,8.0,feet,stripes,W,F,7.25,0.75,0.75,W,F
predict,151,E_C,4.0,feet,stripes,W,F,3.0,1.0,1.0,E,C
predict,99,E_F,9.0,feet,stripes,W,F,5.5,3.5,3.5,E,F
predict,99,W_F,6.0,feet,stripes,W,F,7.75,-1.75,1.75,W,F
predict,99,W_C,4.0,feet,stripes,W,F,3.25,0.75,0.75,W,C
predict,99,E_C,1.0,feet,stripes,W,F,2.75,-1.75,1.75,E,C
predict,187,W_C,3.0,feet,stripes,E,F,2.75,0.25,0.25,W,C
predict,187,W_F,2.0,feet,stripes,E,F,7.0,-5.0,5.0,W,F
predict,187,E_C,6.0,feet,stripes,E,F,5.5,0.5,0.5,E,C
predict,187,E_F,9.0,feet,stripes,E,F,6.5,2.5,2.5,E,F
predict,128,E_F,9.0,stripes,feet,E,F,8.5,0.5,0.5,E,F
predict,128,W_F,4.0,stripes,feet,E,F,3.25,0.75,0.75,W,F
predict,128,E_C,5.0,stripes,feet,E,F,5.75,-0.75,0.75,E,C
predict,128,W_C,3.0,stripes,feet,E,F,4.25,-1.25,1.25,W,C
predict,58,E_C,4.0,stripes,feet,W,C,3.5,0.5,0.5,E,C
predict,58,E_F,5.0,stripes,feet,W,C,3.75,1.25,1.25,E,F
predict,58,W_F,5.0,stripes,feet,W,C,6.25,-1.25,1.25,W,F
predict,58,W_C,8.0,stripes,feet,W,C,8.25,-0.25,0.25,W,C
predict,224,E_F,7.0,stripes,feet,E,C,7.5,-0.5,0.5,E,F
predict,224,E_C,8.0,stripes,feet,E,C,7.5,0.5,0.5,E,C
predict,224,W_C,4.0,stripes,feet,E,C,4.0,0.0,0.0,W,C
predict,224,W_F,4.0,stripes,feet,E,C,3.0,1.0,1.0,W,F
predict,140,W_C,7.0,stripes,feet,E,C,3.0,4.0,4.0,W,C
predict,140,E_F,5.0,stripes,feet,E,C,7.5,-2.5,2.5,E,F
predict,140,E_C,7.0,stripes,feet,E,C,9.0,-2.0,2.0,E,C
predict,140,W_F,1.0,stripes,feet,E,C,3.0,-2.0,2.0,W,F
predict,232,E_F,10.0,stripes,feet,E,F,7.5,2.5,2.5,E,F
predict,232,E_C,10.0,stripes,feet,E,F,6.5,3.5,3.5,E,C
predict,232,W_C,5.0,stripes,feet,E,F,4.0,1.0,1.0,W,C
predict,232,W_F,7.0,stripes,feet,E,F,5.0,2.0,2.0,W,F
predict,9,W_C,8.0,feet,stripes,W,C,8.0,0.0,0.0,W,C
predict,9,E_C,6.0,feet,stripes,W,C,6.25,-0.25,0.25,E,C
predict,9,W_F,2.0,feet,stripes,W,C,4.0,-2.0,2.0,W,F
predict,9,E_F,1.0,feet,stripes,W,C,2.75,-1.75,1.75,E,F
predict,4,E_F,10.0,stripes,feet,E,F,8.0,2.0,2.0,E,F
predict,4,W_C,4.0,stripes,feet,E,F,4.5,-0.5,0.5,W,C
predict,4,W_F,6.0,stripes,feet,E,F,4.5,1.5,1.5,W,F
predict,4,E_C,8.0,stripes,feet,E,F,6.75,1.25,1.25,E,C
predict,191,W_F,6.0,feet,stripes,E,F,6.75,-0.75,0.75,W,F
predict,191,W_C,3.0,feet,stripes,E,F,2.75,0.25,0.25,W,C
predict,191,E_C,3.0,feet,stripes,E,F,5.5,-2.5,2.5,E,C
predict,191,E_F,8.0,feet,stripes,E,F,7.0,1.0,1.0,E,F
predict,80,E_C,9.0,stripes,feet,E,C,7.75,1.25,1.25,E,C
predict,80,W_F,10.0,stripes,feet,E,C,3.25,6.75,6.75,W,F
predict,80,E_F,8.0,stripes,feet,E,C,7.0,1.0,1.0,E,F
predict,80,W_C,9.0,stripes,feet,E,C,4.5,4.5,4.5,W,C
predict,252,W_C,5.0,stripes,feet,E,F,2.0,3.0,3.0,W,C
predict,252,E_C,9.0,stripes,feet,E,F,7.5,1.5,1.5,E,C
predict,252,E_F,8.0,stripes,feet,E,F,6.5,1.5,1.5,E,F
predict,252,W_F,5.0,stripes,feet,E,F,4.75,0.25,0.25,W,F
predict,141,W_F,4.0,feet,stripes,W,C,3.0,1.0,1.0,W,F
predict,141,E_F,2.0,feet,stripes,W,C,2.75,-0.75,0.75,E,F
predict,141,W_C,9.0,feet,stripes,W,C,8.0,1.0,1.0,W,C
predict,141,E_C,6.0,feet,stripes,W,C,6.5,-0.5,0.5,E,C
predict,200,W_C,4.0,stripes,feet,E,F,3.25,0.75,0.75,W,C
predict,200,E_F,6.0,stripes,feet,E,F,7.75,-1.75,1.75,E,F
predict,200,E_C,7.0,stripes,feet,E,F,6.25,0.75,0.75,E,C
predict,200,W_F,4.0,stripes,feet,E,F,3.5,0.5,0.5,W,F
predict,39,W_C,3.0,feet,stripes,W,F,4.0,-1.0,1.0,W,C
predict,39,E_F,7.0,feet,stripes,W,F,7.25,-0.25,0.25,E,F
predict,39,E_C,2.0,feet,stripes,W,F,2.25,-0.25,0.25,E,C
predict,39,W_F,9.0,feet,stripes,W,F,7.0,2.0,2.0,W,F
predict,17,W_F,3.0,feet,stripes,E,C,3.75,-0.75,0.75,W,F
predict,17,W_C,6.0,feet,stripes,E,C,6.75,-0.75,0.75,W,C
predict,17,E_F,6.0,feet,stripes,E,C,4.25,1.75,1.75,E,F
predict,17,E_C,10.0,feet,stripes,E,C,7.75,2.25,2.25,E,C
predict,108,W_F,5.0,stripes,feet,E,C,2.5,2.5,2.5,W,F
predict,108,E_F,3.0,stripes,feet,E,C,6.75,-3.75,3.75,E,F
predict,108,E_C,4.0,stripes,feet,E,C,5.5,-1.5,1.5,E,C
predict,108,W_C,6.0,stripes,feet,E,C,4.75,1.25,1.25,W,C
predict,11,E_F,8.0,feet,stripes,W,F,6.5,1.5,1.5,E,F
predict,11,E_C,6.0,feet,stripes,W,F,3.75,2.25,2.25,E,C
predict,11,W_C,3.0,feet,stripes,W,F,5.0,-2.0,2.0,W,C
predict,11,W_F,8.0,feet,stripes,W,F,7.5,0.5,0.5,W,F
predict,121,E_C,8.0,feet,stripes,W,C,5.75,2.25,2.25,E,C
predict,121,E_F,3.0,feet,stripes,W,C,2.75,0.25,0.25,E,F
predict,121,W_C,7.0,feet,stripes,W,C,7.25,-0.25,0.25,W,C
predict,121,W_F,4.0,feet,stripes,W,C,3.75,0.25,0.25,W,F
predict,188,W_C,3.0,stripes,feet,E,F,5.0,-2.0,2.0,W,C
predict,188,E_F,10.0,stripes,feet,E,F,8.0,2.0,2.0,E,F
predict,188,E_C,9.0,stripes,feet,E,F,6.0,3.0,3.0,E,C
predict,188,W_F,5.0,stripes,feet,E,F,5.75,-0.75,0.75,W,F
predict,167,E_F,7.0,feet,stripes,W,F,6.75,0.25,0.25,E,F
predict,167,W_C,4.0,feet,stripes,W,F,5.0,-1.0,1.0,W,C
predict,167,E_C,3.0,feet,stripes,W,F,3.0,0.0,0.0,E,C
predict,167,W_F,9.0,feet,stripes,W,F,8.5,0.5,0.5,W,F
predict,150,E_F,7.0,stripes,feet,W,C,5.25,1.75,1.75,E,F
predict,150,W_F,9.0,stripes,feet,W,C,5.75,3.25,3.25,W,F
predict,150,E_C,6.0,stripes,feet,W,C,3.5,2.5,2.5,E,C
predict,150,W_C,6.0,stripes,feet,W,C,8.75,-2.75,2.75,W,C
predict,184,E_C,5.0,stripes,feet,E,F,5.75,-0.75,0.75,E,C
predict,184,E_F,7.0,stripes,feet,E,F,8.25,-1.25,1.25,E,F
predict,184,W_F,3.0,stripes,feet,E,F,4.25,-1.25,1.25,W,F
predict,184,W_C,5.0,stripes,feet,E,F,2.25,2.75,2.75,W,C
predict,19,W_C,1.0,feet,stripes,E,F,1.25,-0.25,0.25,W,C
predict,19,E_C,6.0,feet,stripes,E,F,3.75,2.25,2.25,E,C
predict,19,W_F,7.0,feet,stripes,E,F,7.25,-0.25,0.25,W,F
predict,19,E_F,9.0,feet,stripes,E,F,8.0,1.0,1.0,E,F
predict,38,W_C,7.0,stripes,feet,W,C,8.25,-1.25,1.25,W,C
predict,38,E_C,3.0,stripes,feet,W,C,4.25,-1.25,1.25,E,C
predict,38,E_F,4.0,stripes,feet,W,C,4.0,0.0,0.0,E,F
predict,38,W_F,8.0,stripes,feet,W,C,6.75,1.25,1.25,W,F
predict,180,W_F,6.0,stripes,feet,E,F,3.5,2.5,2.5,W,F
predict,180,E_F,3.0,stripes,feet,E,F,8.25,-5.25,5.25,E,F
predict,180,W_C,7.0,stripes,feet,E,F,3.25,3.75,3.75,W,C
predict,180,E_C,5.0,stripes,feet,E,F,7.0,-2.0,2.0,E,C
predict,89,E_F,3.0,feet,stripes,W,C,4.0,-1.0,1.0,E,F
predict,89,W_C,6.0,feet,stripes,W,C,7.5,-1.5,1.5,W,C
predict,89,W_F,3.0,feet,stripes,W,C,3.75,-0.75,0.75,W,F
predict,89,E_C,8.0,feet,stripes,W,C,6.25,1.75,1.75,E,C
predict,279,E_F,10.0,feet,stripes,E,F,8.25,1.75,1.75,E,F
predict,279,W_F,8.0,feet,stripes,E,F,8.25,-0.25,0.25,W,F
predict,279,E_C,1.0,feet,stripes,E,F,4.25,-3.25,3.25,E,C
predict,279,W_C,2.0,feet,stripes,E,F,2.0,0.0,0.0,W,C
predict,95,E_C,5.0,feet,stripes,W,F,4.0,1.0,1.0,E,C
predict,95,E_F,7.0,feet,stripes,W,F,7.5,-0.5,0.5,E,F
predict,95,W_F,8.0,feet,stripes,W,F,9.0,-1.0,1.0,W,F
predict,95,W_C,3.0,feet,stripes,W,F,3.5,-0.5,0.5,W,C
predict,20,W_C,5.0,stripes,feet,E,C,5.0,0.0,0.0,W,C
predict,20,E_F,3.0,stripes,feet,E,C,7.0,-4.0,4.0,E,F
predict,20,E_C,6.0,stripes,feet,E,C,6.5,-0.5,0.5,E,C
predict,20,W_F,4.0,stripes,feet,E,C,3.25,0.75,0.75,W,F
predict,117,W_F,3.0,feet,stripes,W,C,3.75,-0.75,0.75,W,F
predict,117,E_C,7.0,feet,stripes,W,C,7.25,-0.25,0.25,E,C
predict,117,W_C,5.0,feet,stripes,W,C,8.25,-3.25,3.25,W,C
predict,117,E_F,5.0,feet,stripes,W,C,3.25,1.75,1.75,E,F
predict,160,W_F,3.0,stripes,feet,E,F,4.75,-1.75,1.75,W,F
predict,160,E_F,9.0,stripes,feet,E,F,8.0,1.0,1.0,E,F
predict,160,W_C,3.0,stripes,feet,E,F,3.25,-0.25,0.25,W,C
predict,160,E_C,7.0,stripes,feet,E,F,6.5,0.5,0.5,E,C
predict,109,W_C,7.0,feet,stripes,W,C,8.5,-1.5,1.5,W,C
predict,109,E_C,10.0,feet,stripes,W,C,8.25,1.75,1.75,E,C
predict,109,W_F,3.0,feet,stripes,W,C,3.25,-0.25,0.25,W,F
predict,109,E_F,4.0,feet,stripes,W,C,2.5,1.5,1.5,E,F
predict,234,W_F,6.0,stripes,feet,W,C,7.25,-1.25,1.25,W,F
predict,234,W_C,9.0,stripes,feet,W,C,7.75,1.25,1.25,W,C
predict,234,E_F,4.0,stripes,feet,W,C,3.75,0.25,0.25,E,F
predict,234,E_C,10.0,stripes,feet,W,C,5.0,5.0,5.0,E,C
predict,176,E_C,9.0,stripes,feet,E,F,7.0,2.0,2.0,E,C
predict,176,E_F,8.0,stripes,feet,E,F,8.5,-0.5,0.5,E,F
predict,176,W_C,4.0,stripes,feet,E,F,3.0,1.0,1.0,W,C
predict,176,W_F,6.0,stripes,feet,E,F,5.25,0.75,0.75,W,F
predict,18,W_F,10.0,stripes,feet,W,F,7.75,2.25,2.25,W,F
predict,18,E_F,4.0,stripes,feet,W,F,3.0,1.0,1.0,E,F
predict,18,E_C,7.0,stripes,feet,W,F,2.5,4.5,4.5,E,C
predict,18,W_C,1.0,stripes,feet,W,F,6.0,-5.0,5.0,W,C
predict,210,W_C,4.0,stripes,feet,W,C,7.5,-3.5,3.5,W,C
predict,210,E_F,5.0,stripes,feet,W,C,3.5,1.5,1.5,E,F
predict,210,W_F,8.0,stripes,feet,W,C,6.75,1.25,1.25,W,F
predict,210,E_C,3.0,stripes,feet,W,C,3.75,-0.75,0.75,E,C
predict,5,W_F,5.0,feet,stripes,W,C,3.5,1.5,1.5,W,F
predict,5,E_C,8.0,feet,stripes,W,C,6.5,1.5,1.5,E,C
predict,5,W_C,7.0,feet,stripes,W,C,8.0,-1.0,1.0,W,C
predict,5,E_F,5.0,feet,stripes,W,C,3.75,1.25,1.25,E,F
predict,106,E_F,7.0,stripes,feet,W,C,3.75,3.25,3.25,E,F
predict,106,E_C,8.0,stripes,feet,W,C,5.0,3.0,3.0,E,C
predict,106,W_F,6.0,stripes,feet,W,C,7.0,-1.0,1.0,W,F
predict,106,W_C,3.0,stripes,feet,W,C,8.5,-5.5,5.5,W,C
predict,127,W_F,6.0,feet,stripes,W,F,6.0,0.0,0.0,W,F
predict,127,E_C,3.0,feet,stripes,W,F,2.25,0.75,0.75,E,C
predict,127,W_C,1.0,feet,stripes,W,F,3.25,-2.25,2.25,W,C
predict,127,E_F,8.0,feet,stripes,W,F,6.0,2.0,2.0,E,F
predict,120,E_C,9.0,stripes,feet,E,F,7.25,1.75,1.75,E,C
predict,120,W_F,2.0,stripes,feet,E,F,4.5,-2.5,2.5,W,F
predict,120,E_F,10.0,stripes,feet,E,F,7.0,3.0,3.0,E,F
predict,120,W_C,4.0,stripes,feet,E,F,2.5,1.5,1.5,W,C
predict,25,W_C,6.0,feet,stripes,W,C,7.25,-1.25,1.25,W,C
predict,25,E_C,8.0,feet,stripes,W,C,5.5,2.5,2.5,E,C
predict,25,W_F,3.0,feet,stripes,W,C,3.5,-0.5,0.5,W,F
predict,25,E_F,5.0,feet,stripes,W,C,3.5,1.5,1.5,E,F
predict,182,W_C,8.0,stripes,feet,W,F,7.25,0.75,0.75,W,C
predict,182,E_F,3.0,stripes,feet,W,F,5.25,-2.25,2.25,E,F
predict,182,W_F,9.0,stripes,feet,W,F,7.25,1.75,1.75,W,F
predict,182,E_C,4.0,stripes,feet,W,F,4.25,-0.25,0.25,E,C
predict,205,E_C,9.0,feet,stripes,E,C,6.5,2.5,2.5,E,C
predict,205,E_F,7.0,feet,stripes,E,C,5.0,2.0,2.0,E,F
predict,205,W_C,4.0,feet,stripes,E,C,6.0,-2.0,2.0,W,C
predict,205,W_F,2.0,feet,stripes,E,C,4.5,-2.5,2.5,W,F
predict,96,E_F,6.0,stripes,feet,E,C,7.5,-1.5,1.5,E,F
predict,96,W_C,5.0,stripes,feet,E,C,6.0,-1.0,1.0,W,C
predict,96,W_F,2.0,stripes,feet,E,C,3.0,-1.0,1.0,W,F
predict,96,E_C,9.0,stripes,feet,E,C,7.5,1.5,1.5,E,C
predict,42,E_F,2.0,stripes,feet,W,C,3.0,-1.0,1.0,E,F
predict,42,W_C,5.0,stripes,feet,W,C,6.5,-1.5,1.5,W,C
predict,42,W_F,2.0,stripes,feet,W,C,5.25,-3.25,3.25,W,F
predict,42,E_C,3.0,stripes,feet,W,C,3.75,-0.75,0.75,E,C
predict,259,E_C,5.0,feet,stripes,E,F,3.25,1.75,1.75,E,C
predict,259,W_F,5.0,feet,stripes,E,F,7.0,-2.0,2.0,W,F
predict,259,E_F,8.0,feet,stripes,E,F,7.25,0.75,0.75,E,F
predict,259,W_C,3.0,feet,stripes,E,F,2.5,0.5,0.5,W,C
predict,288,W_C,3.0,stripes,feet,E,F,3.5,-0.5,0.5,W,C
predict,288,E_F,7.0,stripes,feet,E,F,7.75,-0.75,0.75,E,F
predict,288,W_F,2.0,stripes,feet,E,F,3.0,-1.0,1.0,W,F
predict,288,E_C,7.0,stripes,feet,E,F,6.0,1.0,1.0,E,C
predict,247,E_F,7.0,feet,stripes,E,F,8.25,-1.25,1.25,E,F
predict,247,W_C,3.0,feet,stripes,E,F,3.0,0.0,0.0,W,C
predict,247,E_C,9.0,feet,stripes,E,F,4.25,4.75,4.75,E,C
predict,247,W_F,8.0,feet,stripes,E,F,7.25,0.75,0.75,W,F
predict,221,W_C,5.0,feet,stripes,W,C,8.0,-3.0,3.0,W,C
predict,221,E_F,5.0,feet,stripes,W,C,2.5,2.5,2.5,E,F
predict,221,E_C,5.0,feet,stripes,W,C,5.75,-0.75,0.75,E,C
predict,221,W_F,5.0,feet,stripes,W,C,3.0,2.0,2.0,W,F
predict,130,W_F,7.0,stripes,feet,W,C,7.0,0.0,0.0,W,F
predict,130,W_C,6.0,stripes,feet,W,C,8.75,-2.75,2.75,W,C
predict,130,E_C,3.0,stripes,feet,W,C,2.5,0.5,0.5,E,C
predict,130,E_F,2.0,stripes,feet,W,C,1.75,0.25,0.25,E,F
predict,241,E_F,4.0,feet,stripes,E,C,4.0,0.0,0.0,E,F
predict,241,W_C,8.0,feet,stripes,E,C,6.75,1.25,1.25,W,C
predict,241,E_C,9.0,feet,stripes,E,C,9.25,-0.25,0.25,E,C
predict,241,W_F,4.0,feet,stripes,E,C,4.25,-0.25,0.25,W,F
predict,249,W_C,8.0,feet,stripes,E,C,6.75,1.25,1.25,W,C
predict,249,E_F,6.0,feet,stripes,E,C,4.0,2.0,2.0,E,F
predict,249,W_F,5.0,feet,stripes,E,C,4.0,1.0,1.0,W,F
predict,249,E_C,5.0,feet,stripes,E,C,8.75,-3.75,3.75,E,C
predict,277,W_C,9.0,feet,stripes,E,C,6.75,2.25,2.25,W,C
predict,277,E_F,2.0,feet,stripes,E,C,5.75,-3.75,3.75,E,F
predict,277,W_F,7.0,feet,stripes,E,C,3.25,3.75,3.75,W,F
predict,277,E_C,5.0,feet,stripes,E,C,8.75,-3.75,3.75,E,C
predict,111,W_F,7.0,feet,stripes,E,F,6.25,0.75,0.75,W,F
predict,111,W_C,3.0,feet,stripes,E,F,3.25,-0.25,0.25,W,C
predict,111,E_C,2.0,feet,stripes,E,F,3.25,-1.25,1.25,E,C
predict,111,E_F,5.0,feet,stripes,E,F,7.5,-2.5,2.5,E,F
predict,8,W_F,4.0,stripes,feet,E,F,3.75,0.25,0.25,W,F
predict,8,W_C,5.0,stripes,feet,E,F,4.5,0.5,0.5,W,C
predict,8,E_C,8.0,stripes,feet,E,F,7.25,0.75,0.75,E,C
predict,8,E_F,9.0,stripes,feet,E,F,9.0,0.0,0.0,E,F
predict,290,E_F,3.0,stripes,feet,W,C,2.5,0.5,0.5,E,F
predict,290,E_C,3.0,stripes,feet,W,C,4.0,-1.0,1.0,E,C
predict,290,W_C,6.0,stripes,feet,W,C,6.75,-0.75,0.75,W,C
predict,290,W_F,6.0,stripes,feet,W,C,6.5,-0.5,0.5,W,F
predict,213,E_C,7.0,feet,stripes,E,C,8.5,-1.5,1.5,E,C
predict,213,E_F,4.0,feet,stripes,E,C,3.75,0.25,0.25,E,F
predict,213,W_C,8.0,feet,stripes,E,C,6.25,1.75,1.75,W,C
predict,213,W_F,3.0,feet,stripes,E,C,4.75,-1.75,1.75,W,F
predict,223,E_F,8.0,feet,stripes,E,F,7.25,0.75,0.75,E,F
predict,223,W_C,3.0,feet,stripes,E,F,2.75,0.25,0.25,W,C
predict,223,W_F,8.0,feet,stripes,E,F,6.5,1.5,1.5,W,F
predict,223,E_C,3.0,feet,stripes,E,F,3.5,-0.5,0.5,E,C
predict,36,W_C,2.0,stripes,feet,E,F,2.25,-0.25,0.25,W,C
predict,36,E_F,9.0,stripes,feet,E,F,8.25,0.75,0.75,E,F
predict,36,E_C,7.0,stripes,feet,E,F,6.0,1.0,1.0,E,C
predict,36,W_F,5.0,stripes,feet,E,F,4.5,0.5,0.5,W,F
predict,112,W_F,2.0,stripes,feet,E,C,2.0,0.0,0.0,W,F
predict,112,E_F,8.0,stripes,feet,E,C,7.5,0.5,0.5,E,F
predict,112,E_C,10.0,stripes,feet,E,C,7.75,2.25,2.25,E,C
predict,112,W_C,5.0,stripes,feet,E,C,4.0,1.0,1.0,W,C
predict,104,E_C,9.0,stripes,feet,E,C,8.0,1.0,1.0,E,C
predict,104,W_F,6.0,stripes,feet,E,C,5.0,1.0,1.0,W,F
predict,104,E_F,8.0,stripes,feet,E,C,6.25,1.75,1.75,E,F
predict,104,W_C,2.0,stripes,feet,E,C,4.25,-2.25,2.25,W,C
predict,51,E_F,8.0,feet,stripes,E,F,5.25,2.75,2.75,E,F
predict,51,E_C,5.0,feet,stripes,E,F,6.0,-1.0,1.0,E,C
predict,51,W_F,6.0,feet,stripes,E,F,6.25,-0.25,0.25,W,F
predict,51,W_C,3.0,feet,stripes,E,F,4.0,-1.0,1.0,W,C
predict,293,E_C,5.0,feet,stripes,E,C,8.25,-3.25,3.25,E,C
predict,293,W_C,8.0,feet,stripes,E,C,7.75,0.25,0.25,W,C
predict,293,W_F,8.0,feet,stripes,E,C,4.25,3.75,3.75,W,F
predict,293,E_F,7.0,feet,stripes,E,C,5.0,2.0,2.0,E,F
predict,90,W_F,7.0,stripes,feet,W,C,6.5,0.5,0.5,W,F
predict,90,E_F,4.0,stripes,feet,W,C,3.25,0.75,0.75,E,F
predict,90,E_C,8.0,stripes,feet,W,C,3.25,4.75,4.75,E,C
predict,90,W_C,10.0,stripes,feet,W,C,9.25,0.75,0.75,W,C
predict,114,E_C,3.0,stripes,feet,W,F,2.75,0.25,0.25,E,C
predict,114,W_C,3.0,stripes,feet,W,F,6.5,-3.5,3.5,W,C
predict,114,W_F,7.0,stripes,feet,W,F,8.5,-1.5,1.5,W,F
predict,114,E_F,7.0,stripes,feet,W,F,3.0,4.0,4.0,E,F
predict,110,E_F,6.0,stripes,feet,W,C,2.75,3.25,3.25,E,F
predict,110,W_F,4.0,stripes,feet,W,C,6.0,-2.0,2.0,W,F
predict,110,E_C,6.0,stripes,feet,W,C,4.75,1.25,1.25,E,C
predict,110,W_C,7.0,stripes,feet,W,C,6.5,0.5,0.5,W,C
predict,29,W_C,9.0,feet,stripes,E,C,7.75,1.25,1.25,W,C
predict,29,E_F,3.0,feet,stripes,E,C,3.75,-0.75,0.75,E,F
predict,29,W_F,4.0,feet,stripes,E,C,2.0,2.0,2.0,W,F
predict,29,E_C,9.0,feet,stripes,E,C,8.25,0.75,0.75,E,C
predict,285,W_C,7.0,feet,stripes,E,C,7.0,0.0,0.0,W,C
predict,285,W_F,5.0,feet,stripes,E,C,3.5,1.5,1.5,W,F
predict,285,E_F,8.0,feet,stripes,E,C,3.5,4.5,4.5,E,F
predict,285,E_C,10.0,feet,stripes,E,C,9.25,0.75,0.75,E,C
predict,161,E_F,4.0,feet,stripes,W,C,3.25,0.75,0.75,E,F
predict,161,W_F,3.0,feet,stripes,W,C,4.25,-1.25,1.25,W,F
predict,161,E_C,7.0,feet,stripes,W,C,7.0,0.0,0.0,E,C
predict,161,W_C,8.0,feet,stripes,W,C,7.25,0.75,0.75,W,C
predict,235,W_C,7.0,feet,stripes,W,F,4.75,2.25,2.25,W,C
predict,235,W_F,4.0,feet,stripes,W,F,7.75,-3.75,3.75,W,F
predict,235,E_C,6.0,feet,stripes,W,F,3.5,2.5,2.5,E,C
predict,235,E_F,8.0,feet,stripes,W,F,4.5,3.5,3.5,E,F
predict,78,E_C,5.0,stripes,feet,W,C,3.75,1.25,1.25,E,C
predict,78,W_C,9.0,stripes,feet,W,C,8.25,0.75,0.75,W,C
predict,78,E_F,2.0,stripes,feet,W,C,2.25,-0.25,0.25,E,F
predict,78,W_F,5.0,stripes,feet,W,C,7.0,-2.0,2.0,W,F
predict,197,W_C,7.0,feet,stripes,W,C,6.5,0.5,0.5,W,C
predict,197,W_F,2.0,feet,stripes,W,C,3.0,-1.0,1.0,W,F
predict,197,E_F,2.0,feet,stripes,W,C,2.25,-0.25,0.25,E,F
predict,197,E_C,6.0,feet,stripes,W,C,5.75,0.25,0.25,E,C
predict,265,E_C,8.0,feet,stripes,E,C,8.0,0.0,0.0,E,C
predict,265,W_C,3.0,feet,stripes,E,C,5.75,-2.75,2.75,W,C
predict,265,E_F,3.0,feet,stripes,E,C,3.5,-0.5,0.5,E,F
predict,265,W_F,1.0,feet,stripes,E,C,3.25,-2.25,2.25,W,F
predict,86,W_F,9.0,stripes,feet,W,F,9.0,0.0,0.0,W,F
predict,86,E_F,2.0,stripes,feet,W,F,3.25,-1.25,1.25,E,F
predict,86,W_C,8.0,stripes,feet,W,F,6.75,1.25,1.25,W,C
predict,86,E_C,3.0,stripes,feet,W,F,2.75,0.25,0.25,E,C
