participant,task,task_explanation_group,explanation_type,has_causal_explanation,relevant_dim,irrelevant_dim,stripes_high,feet_high,feet_discrete_slider.response,feature_dimension,feature_importance,time,feature_relevance
298,accommodate,accommodate_none,none,False,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
142,accommodate,accommodate_none,none,False,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
270,accommodate,accommodate_causal,both,True,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
292,accommodate,accommodate_none,none,False,stripes,feet,E,F,No,feet,0.0,mid,irrelevant
192,accommodate,accommodate_causal,both,True,stripes,feet,E,F,Yes,feet,6.0,mid,irrelevant
254,accommodate,accommodate_none,none,False,stripes,feet,W,C,Yes,feet,4.0,mid,irrelevant
144,accommodate,accommodate_none,none,False,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
8,accommodate,accommodate_none,none,False,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
167,accommodate,accommodate_none,none,False,feet,stripes,W,F,Yes,feet,0.0,mid,relevant
28,accommodate,accommodate_none,none,False,stripes,feet,E,F,Yes,feet,7.0,mid,irrelevant
154,accommodate,accommodate_none,none,False,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
282,predict,predict,,,stripes,feet,W,F,No,feet,0.0,mid,irrelevant
74,predict,predict,,,stripes,feet,W,F,No,feet,0.0,mid,irrelevant
211,predict,predict,,,feet,stripes,E,F,Yes,feet,4.0,mid,relevant
94,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
289,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
270,predict,predict,,,stripes,feet,W,C,Yes,feet,-5.0,mid,irrelevant
254,predict,predict,,,stripes,feet,W,C,Yes,feet,6.0,mid,irrelevant
186,predict,predict,,,stripes,feet,W,F,Yes,feet,4.0,mid,irrelevant
40,predict,predict,,,stripes,feet,E,F,Yes,feet,-4.0,mid,irrelevant
266,predict,predict,,,stripes,feet,W,C,No,feet,5.0,mid,irrelevant
132,predict,predict,,,stripes,feet,E,C,Yes,feet,5.0,mid,irrelevant
245,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
62,predict,predict,,,stripes,feet,W,C,No,feet,3.0,mid,irrelevant
101,predict,predict,,,feet,stripes,W,C,Yes,feet,7.0,mid,relevant
256,predict,predict,,,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
173,predict,predict,,,feet,stripes,E,C,Yes,feet,0.0,mid,relevant
201,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
233,predict,predict,,,feet,stripes,E,C,Yes,feet,-3.0,mid,relevant
283,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
24,predict,predict,,,stripes,feet,E,C,No,feet,0.0,mid,irrelevant
135,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
91,predict,predict,,,feet,stripes,W,F,Yes,feet,7.0,mid,relevant
295,predict,predict,,,feet,stripes,W,F,No,feet,0.0,mid,relevant
257,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
102,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
22,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
196,predict,predict,,,stripes,feet,E,F,Yes,feet,3.0,mid,irrelevant
157,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
260,predict,predict,,,stripes,feet,E,C,No,feet,4.0,mid,irrelevant
216,predict,predict,,,stripes,feet,E,F,No,feet,-5.0,mid,irrelevant
60,predict,predict,,,stripes,feet,E,C,No,feet,0.0,mid,irrelevant
207,predict,predict,,,feet,stripes,E,F,Yes,feet,0.0,mid,relevant
83,predict,predict,,,feet,stripes,E,F,Yes,feet,7.0,mid,relevant
45,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
47,predict,predict,,,feet,stripes,E,F,Yes,feet,4.0,mid,relevant
300,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
71,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
2,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
154,predict,predict,,,stripes,feet,W,F,Yes,feet,5.0,mid,irrelevant
159,predict,predict,,,feet,stripes,E,F,No,feet,0.0,mid,relevant
28,predict,predict,,,stripes,feet,E,F,Yes,feet,7.0,mid,irrelevant
242,predict,predict,,,stripes,feet,W,C,Yes,feet,0.0,mid,irrelevant
248,predict,predict,,,stripes,feet,E,F,Yes,feet,-6.0,mid,irrelevant
93,predict,predict,,,feet,stripes,W,C,Yes,feet,4.0,mid,relevant
148,predict,predict,,,stripes,feet,E,C,Yes,feet,-5.0,mid,irrelevant
70,predict,predict,,,stripes,feet,W,F,Yes,feet,3.0,mid,irrelevant
126,predict,predict,,,stripes,feet,W,C,No,feet,2.0,mid,irrelevant
195,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
46,predict,predict,,,stripes,feet,W,C,No,feet,2.0,mid,irrelevant
33,predict,predict,,,feet,stripes,E,C,Yes,feet,7.0,mid,relevant
49,predict,predict,,,feet,stripes,E,C,Yes,feet,-5.0,mid,relevant
258,predict,predict,,,stripes,feet,W,F,Yes,feet,4.0,mid,irrelevant
64,predict,predict,,,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
68,predict,predict,,,stripes,feet,E,C,Yes,feet,-3.0,mid,irrelevant
55,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
192,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
278,predict,predict,,,stripes,feet,W,C,No,feet,-4.0,mid,irrelevant
156,predict,predict,,,stripes,feet,E,C,Yes,feet,-6.0,mid,irrelevant
253,predict,predict,,,feet,stripes,E,C,Yes,feet,7.0,mid,relevant
225,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
61,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
115,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
97,predict,predict,,,feet,stripes,E,C,Yes,feet,7.0,mid,relevant
79,predict,predict,,,feet,stripes,W,F,Yes,feet,-4.0,mid,relevant
198,predict,predict,,,stripes,feet,W,F,Yes,feet,-4.0,mid,irrelevant
147,predict,predict,,,feet,stripes,W,F,Yes,feet,-4.0,mid,relevant
181,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
133,predict,predict,,,feet,stripes,E,C,Yes,feet,-6.0,mid,relevant
35,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
175,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
56,predict,predict,,,stripes,feet,E,C,Yes,feet,6.0,mid,irrelevant
239,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
153,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
142,predict,predict,,,stripes,feet,W,C,No,feet,5.0,mid,irrelevant
189,predict,predict,,,feet,stripes,W,C,No,feet,0.0,mid,relevant
165,predict,predict,,,feet,stripes,E,C,Yes,feet,4.0,mid,relevant
63,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
158,predict,predict,,,stripes,feet,W,F,No,feet,6.0,mid,irrelevant
136,predict,predict,,,stripes,feet,E,F,Yes,feet,-6.0,mid,irrelevant
143,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
41,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
222,predict,predict,,,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
162,predict,predict,,,stripes,feet,W,C,No,feet,-4.0,mid,irrelevant
169,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
297,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
32,predict,predict,,,stripes,feet,E,C,Yes,feet,-6.0,mid,irrelevant
212,predict,predict,,,stripes,feet,E,F,Yes,feet,4.0,mid,irrelevant
262,predict,predict,,,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
23,predict,predict,,,feet,stripes,E,F,Yes,feet,-6.0,mid,relevant
264,predict,predict,,,stripes,feet,E,F,No,feet,-6.0,mid,irrelevant
238,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
267,predict,predict,,,feet,stripes,E,F,Yes,feet,0.0,mid,relevant
34,predict,predict,,,stripes,feet,W,F,Yes,feet,5.0,mid,irrelevant
164,predict,predict,,,stripes,feet,E,C,Yes,feet,-3.0,mid,irrelevant
52,predict,predict,,,stripes,feet,E,C,No,feet,5.0,mid,irrelevant
218,predict,predict,,,stripes,feet,W,F,No,feet,0.0,mid,irrelevant
75,predict,predict,,,feet,stripes,W,F,Yes,feet,0.0,mid,relevant
208,predict,predict,,,stripes,feet,E,C,Yes,feet,-6.0,mid,irrelevant
27,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
3,predict,predict,,,feet,stripes,W,F,Yes,feet,3.0,mid,relevant
146,predict,predict,,,stripes,feet,W,F,Yes,feet,2.0,mid,irrelevant
30,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
92,predict,predict,,,stripes,feet,E,C,Yes,feet,-3.0,mid,irrelevant
220,predict,predict,,,stripes,feet,E,F,Yes,feet,-5.0,mid,irrelevant
172,predict,predict,,,stripes,feet,E,C,Yes,feet,4.0,mid,irrelevant
31,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
113,predict,predict,,,feet,stripes,E,C,Yes,feet,4.0,mid,relevant
273,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
88,predict,predict,,,stripes,feet,E,C,Yes,feet,3.0,mid,irrelevant
194,predict,predict,,,stripes,feet,W,F,Yes,feet,6.0,mid,irrelevant
105,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
230,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
50,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
26,predict,predict,,,stripes,feet,W,C,No,feet,-5.0,mid,irrelevant
166,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
145,predict,predict,,,feet,stripes,E,C,Yes,feet,3.0,mid,relevant
206,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
13,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
116,predict,predict,,,stripes,feet,E,F,No,feet,0.0,mid,irrelevant
251,predict,predict,,,feet,stripes,E,F,No,feet,0.0,mid,relevant
100,predict,predict,,,stripes,feet,E,C,Yes,feet,-6.0,mid,irrelevant
299,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
199,predict,predict,,,feet,stripes,E,F,Yes,feet,4.0,mid,relevant
53,predict,predict,,,feet,stripes,W,C,No,feet,0.0,mid,relevant
152,predict,predict,,,stripes,feet,E,C,Yes,feet,0.0,mid,irrelevant
204,predict,predict,,,stripes,feet,E,C,Yes,feet,-5.0,mid,irrelevant
185,predict,predict,,,feet,stripes,E,C,Yes,feet,-3.0,mid,relevant
15,predict,predict,,,feet,stripes,E,F,Yes,feet,7.0,mid,relevant
174,predict,predict,,,stripes,feet,W,F,No,feet,-3.0,mid,irrelevant
163,predict,predict,,,feet,stripes,W,F,Yes,feet,0.0,mid,relevant
122,predict,predict,,,stripes,feet,W,F,No,feet,5.0,mid,irrelevant
250,predict,predict,,,stripes,feet,W,C,Yes,feet,0.0,mid,irrelevant
193,predict,predict,,,feet,stripes,E,C,Yes,feet,-5.0,mid,relevant
43,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
269,predict,predict,,,feet,stripes,W,C,Yes,feet,7.0,mid,relevant
274,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
57,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
67,predict,predict,,,feet,stripes,E,F,Yes,feet,7.0,mid,relevant
286,predict,predict,,,stripes,feet,W,F,No,feet,0.0,mid,irrelevant
246,predict,predict,,,stripes,feet,W,C,Yes,feet,0.0,mid,irrelevant
6,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
134,predict,predict,,,stripes,feet,W,C,Yes,feet,-5.0,mid,irrelevant
298,predict,predict,,,stripes,feet,W,C,Yes,feet,3.0,mid,irrelevant
82,predict,predict,,,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
276,predict,predict,,,stripes,feet,E,F,Yes,feet,3.0,mid,irrelevant
228,predict,predict,,,stripes,feet,E,C,Yes,feet,0.0,mid,irrelevant
229,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
291,predict,predict,,,feet,stripes,W,F,Yes,feet,0.0,mid,relevant
219,predict,predict,,,feet,stripes,E,F,No,feet,0.0,mid,relevant
125,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
77,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
81,predict,predict,,,feet,stripes,W,C,Yes,feet,7.0,mid,relevant
44,predict,predict,,,stripes,feet,E,C,No,feet,5.0,mid,irrelevant
87,predict,predict,,,feet,stripes,W,F,Yes,feet,7.0,mid,relevant
292,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
144,predict,predict,,,stripes,feet,E,F,Yes,feet,-6.0,mid,irrelevant
149,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
237,predict,predict,,,feet,stripes,W,C,Yes,feet,-6.0,mid,relevant
171,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
202,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
179,predict,predict,,,feet,stripes,W,F,No,feet,5.0,mid,relevant
10,predict,predict,,,stripes,feet,W,C,Yes,feet,-4.0,mid,irrelevant
261,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
66,predict,predict,,,stripes,feet,W,C,Yes,feet,-5.0,mid,irrelevant
139,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
215,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
1,predict,predict,,,feet,stripes,E,C,Yes,feet,3.0,mid,relevant
84,predict,predict,,,stripes,feet,E,F,Yes,feet,-5.0,mid,irrelevant
231,predict,predict,,,feet,stripes,E,F,Yes,feet,0.0,mid,relevant
244,predict,predict,,,stripes,feet,E,C,Yes,feet,7.0,mid,irrelevant
7,predict,predict,,,feet,stripes,W,F,Yes,feet,4.0,mid,relevant
243,predict,predict,,,feet,stripes,W,F,No,feet,-5.0,mid,relevant
14,predict,predict,,,stripes,feet,W,F,Yes,feet,0.0,mid,irrelevant
255,predict,predict,,,feet,stripes,W,F,Yes,feet,7.0,mid,relevant
137,predict,predict,,,feet,stripes,W,C,Yes,feet,4.0,mid,relevant
98,predict,predict,,,stripes,feet,W,C,Yes,feet,3.0,mid,irrelevant
21,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
271,predict,predict,,,feet,stripes,E,F,Yes,feet,-5.0,mid,relevant
183,predict,predict,,,feet,stripes,W,F,No,feet,-6.0,mid,relevant
280,predict,predict,,,stripes,feet,E,F,Yes,feet,-6.0,mid,irrelevant
118,predict,predict,,,stripes,feet,W,F,Yes,feet,-4.0,mid,irrelevant
155,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
287,predict,predict,,,feet,stripes,E,F,Yes,feet,-5.0,mid,relevant
54,predict,predict,,,stripes,feet,W,F,No,feet,5.0,mid,irrelevant
65,predict,predict,,,feet,stripes,E,C,Yes,feet,0.0,mid,relevant
203,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
59,predict,predict,,,feet,stripes,W,F,No,feet,0.0,mid,relevant
103,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
85,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
131,predict,predict,,,feet,stripes,W,F,No,feet,0.0,mid,relevant
170,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
12,predict,predict,,,stripes,feet,E,F,Yes,feet,-5.0,mid,irrelevant
281,predict,predict,,,feet,stripes,E,C,Yes,feet,4.0,mid,relevant
227,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
268,predict,predict,,,stripes,feet,E,C,No,feet,-6.0,mid,irrelevant
296,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
294,predict,predict,,,stripes,feet,W,F,Yes,feet,6.0,mid,irrelevant
37,predict,predict,,,feet,stripes,E,C,Yes,feet,3.0,mid,relevant
124,predict,predict,,,stripes,feet,E,F,No,feet,2.0,mid,irrelevant
209,predict,predict,,,feet,stripes,W,C,Yes,feet,4.0,mid,relevant
123,predict,predict,,,feet,stripes,E,F,Yes,feet,7.0,mid,relevant
217,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
69,predict,predict,,,feet,stripes,E,C,Yes,feet,0.0,mid,relevant
226,predict,predict,,,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
72,predict,predict,,,stripes,feet,E,F,Yes,feet,-4.0,mid,irrelevant
129,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
48,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
190,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
236,predict,predict,,,stripes,feet,E,C,Yes,feet,6.0,mid,irrelevant
178,predict,predict,,,stripes,feet,W,F,Yes,feet,6.0,mid,irrelevant
16,predict,predict,,,stripes,feet,E,F,Yes,feet,0.0,mid,irrelevant
119,predict,predict,,,feet,stripes,E,F,Yes,feet,0.0,mid,relevant
107,predict,predict,,,feet,stripes,W,F,Yes,feet,6.0,mid,relevant
168,predict,predict,,,stripes,feet,E,C,Yes,feet,7.0,mid,irrelevant
73,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
138,predict,predict,,,stripes,feet,W,C,Yes,feet,-2.0,mid,irrelevant
214,predict,predict,,,stripes,feet,W,C,Yes,feet,0.0,mid,irrelevant
151,predict,predict,,,feet,stripes,W,F,Yes,feet,7.0,mid,relevant
99,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
187,predict,predict,,,feet,stripes,E,F,Yes,feet,3.0,mid,relevant
128,predict,predict,,,stripes,feet,E,F,Yes,feet,6.0,mid,irrelevant
58,predict,predict,,,stripes,feet,W,C,Yes,feet,4.0,mid,irrelevant
224,predict,predict,,,stripes,feet,E,C,No,feet,0.0,mid,irrelevant
140,predict,predict,,,stripes,feet,E,C,Yes,feet,3.0,mid,irrelevant
232,predict,predict,,,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
9,predict,predict,,,feet,stripes,W,C,No,feet,0.0,mid,relevant
4,predict,predict,,,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
191,predict,predict,,,feet,stripes,E,F,Yes,feet,-4.0,mid,relevant
80,predict,predict,,,stripes,feet,E,C,No,feet,3.0,mid,irrelevant
252,predict,predict,,,stripes,feet,E,F,Yes,feet,-2.0,mid,irrelevant
141,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
200,predict,predict,,,stripes,feet,E,F,Yes,feet,-5.0,mid,irrelevant
39,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
17,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
108,predict,predict,,,stripes,feet,E,C,No,feet,6.0,mid,irrelevant
11,predict,predict,,,feet,stripes,W,F,Yes,feet,7.0,mid,relevant
121,predict,predict,,,feet,stripes,W,C,Yes,feet,6.0,mid,relevant
188,predict,predict,,,stripes,feet,E,F,Yes,feet,5.0,mid,irrelevant
167,predict,predict,,,feet,stripes,W,F,Yes,feet,0.0,mid,relevant
150,predict,predict,,,stripes,feet,W,C,Yes,feet,5.0,mid,irrelevant
184,predict,predict,,,stripes,feet,E,F,Yes,feet,3.0,mid,irrelevant
19,predict,predict,,,feet,stripes,E,F,Yes,feet,7.0,mid,relevant
38,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
180,predict,predict,,,stripes,feet,E,F,Yes,feet,-4.0,mid,irrelevant
89,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
279,predict,predict,,,feet,stripes,E,F,Yes,feet,5.0,mid,relevant
95,predict,predict,,,feet,stripes,W,F,Yes,feet,5.0,mid,relevant
20,predict,predict,,,stripes,feet,E,C,Yes,feet,0.0,mid,irrelevant
117,predict,predict,,,feet,stripes,W,C,Yes,feet,5.0,mid,relevant
160,predict,predict,,,stripes,feet,E,F,Yes,feet,3.0,mid,irrelevant
109,predict,predict,,,feet,stripes,W,C,Yes,feet,-4.0,mid,relevant
234,predict,predict,,,stripes,feet,W,C,Yes,feet,-7.0,mid,irrelevant
176,predict,predict,,,stripes,feet,E,F,Yes,feet,7.0,mid,irrelevant
18,predict,predict,,,stripes,feet,W,F,Yes,feet,5.0,mid,irrelevant
210,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
5,predict,predict,,,feet,stripes,W,C,Yes,feet,3.0,mid,relevant
106,predict,predict,,,stripes,feet,W,C,Yes,feet,-2.0,mid,irrelevant
127,predict,predict,,,feet,stripes,W,F,Yes,feet,-5.0,mid,relevant
120,predict,predict,,,stripes,feet,E,F,Yes,feet,4.0,mid,irrelevant
25,predict,predict,,,feet,stripes,W,C,Yes,feet,0.0,mid,relevant
182,predict,predict,,,stripes,feet,W,F,No,feet,0.0,mid,irrelevant
205,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
96,predict,predict,,,stripes,feet,E,C,Yes,feet,-6.0,mid,irrelevant
42,predict,predict,,,stripes,feet,W,C,No,feet,5.0,mid,irrelevant
259,predict,predict,,,feet,stripes,E,F,Yes,feet,-4.0,mid,relevant
288,predict,predict,,,stripes,feet,E,F,No,feet,-4.0,mid,irrelevant
247,predict,predict,,,feet,stripes,E,F,Yes,feet,0.0,mid,relevant
221,predict,predict,,,feet,stripes,W,C,Yes,feet,-4.0,mid,relevant
130,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
241,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
249,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
277,predict,predict,,,feet,stripes,E,C,Yes,feet,5.0,mid,relevant
111,predict,predict,,,feet,stripes,E,F,Yes,feet,4.0,mid,relevant
8,predict,predict,,,stripes,feet,E,F,No,feet,6.0,mid,irrelevant
290,predict,predict,,,stripes,feet,W,C,No,feet,0.0,mid,irrelevant
213,predict,predict,,,feet,stripes,E,C,Yes,feet,6.0,mid,relevant
223,predict,predict,,,feet,stripes,E,F,Yes,feet,6.0,mid,relevant
36,predict,predict,,,stripes,feet,E,F,Yes,feet,4.0,mid,irrelevant
112,predict,predict,,,stripes,feet,E,C,Yes,feet,-5.0,mid,irrelevant
104,predict,predict,,,stripes,feet,E,C,Yes,feet,-5.0,mid,irrelevant
51,predict,predict,,,feet,stripes,E,F,Yes,feet,4.0,mid,relevant
293,predict,predict,,,feet,stripes,E,C,Yes,feet,0.0,mid,relevant
90,predict,predict,,,stripes,feet,W,C,Yes,feet,6.0,mid,irrelevant
114,predict,predict,,,stripes,feet,W,F,No,feet,6.0,mid,irrelevant
110,predict,predict,,,stripes,feet,W,C,Yes,feet,3.0,mid,irrelevant
