participant,training_responses,food_amount,error,feedback,trial_stop_time,testing_image_order,testing_responses,training_categories,training_tail,training_wing,training_color,testing_categories,conditionOrder,training_image_order,attention_check,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,tail_high,tail_low,wing_discrete_slider.response,wing_direction_slider.response,wing_continuous_slider.response,color_discrete_slider.response,color_direction_slider.response,color_continuous_slider.response,tail_discrete_slider.response,tail_direction_slider.response,tail_continuous_slider.response
111,"[5.0, 5.0, 4.0, 2.0, 5.0, 4.0, 3.0, 5.0, 7.0, 2.0, 6.0, 7.0, 6.0, 3.0, 3.0, 2.0, 5.0, 5.0, 6.0, 5.0, 4.0, 3.0, 5.0, 6.0]","[5.0, 3.0, 2.0, 7.0, 4.0, 3.0, 3.0, 3.0, 6.0, 3.0, 5.0, 5.0, 6.0, 4.0, 6.0, 6.0, 9.0, 3.0, 8.0, 3.0, 4.0, 5.0, 4.0, 4.0]","[0.0, 2.0, 2.0, 5.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 3.0, 4.0, 4.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 2.0]",[],532.399,"['N_B_S', 'T_Y_C', 'T_B_S', 'N_B_C', 'N_Y_C', 'N_Y_S', 'T_Y_S', 'T_B_C']","[5.0, 6.0, 4.0, 4.0, 7.0, 6.0, 5.0, 4.0]","['medium', 'low', 'high', 'high', 'medium', 'medium', 'low', 'medium', 'high', 'low', 'medium', 'medium', 'high', 'medium', 'medium', 'low', 'high', 'low', 'high', 'medium', 'medium', 'medium', 'low', 'medium']","['I2', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1']","['L2', 'L2', 'H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2']","['H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1']","['medium', 'medium', 'low', 'medium', 'high', 'high', 'medium', 'low']",111,"['T_Y_C', 'T_B_C', 'N_Y_C', 'N_Y_S', 'N_B_S', 'N_B_C', 'T_B_S', 'T_Y_S', 'N_Y_C', 'T_B_S', 'N_B_S', 'N_B_C', 'N_Y_S', 'T_Y_C', 'T_Y_S', 'T_B_C', 'N_Y_S', 'T_B_C', 'N_Y_C', 'T_Y_C', 'N_B_C', 'N_B_S', 'T_B_S', 'T_Y_S']",1,color,wing,tail,Y,B,N,T,S,C,Yes, Paws,3.0,Yes, Yellow,4.0,Yes,Curly,2.0
133,"[4.0, 6.0, 8.0, 5.0, 1.0, 1.0, 1.0, 8.0, 4.0, 6.0, 6.0, 6.0, 5.0, 6.0, 6.0, 3.0, 6.0, 6.0, 2.0, 5.0, 6.0, 1.0, 4.0, 5.0]","[4.0, 7.0, 2.0, 6.0, 4.0, 5.0, 3.0, 6.0, 3.0, 6.0, 5.0, 6.0, 6.0, 3.0, 7.0, 1.0, 6.0, 8.0, 6.0, 4.0, 7.0, 2.0, 4.0, 5.0]","[0.0, 1.0, 6.0, 1.0, 3.0, 4.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 2.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0]",['It would be nice to see the answers in the end to see how we did in estimating.'],551.8004,"['T_Y_C', 'N_B_S', 'T_Y_S', 'N_Y_C', 'N_B_C', 'T_B_S', 'N_Y_S', 'T_B_C']","[6.0, 5.0, 6.0, 5.0, 3.0, 6.0, 3.0, 6.0]","['medium', 'high', 'low', 'medium', 'medium', 'medium', 'low', 'high', 'low', 'medium', 'high', 'high', 'medium', 'medium', 'medium', 'low', 'medium', 'high', 'low', 'medium', 'high', 'low', 'medium', 'medium']","['L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2']","['H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1']","['I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2']","['high', 'low', 'medium', 'medium', 'medium', 'medium', 'low', 'high']",133,"['T_B_S', 'T_Y_C', 'N_Y_S', 'T_Y_S', 'N_Y_C', 'N_B_C', 'N_B_S', 'T_B_C', 'N_Y_S', 'T_B_S', 'T_Y_C', 'T_B_C', 'N_B_C', 'N_Y_C', 'T_Y_S', 'N_B_S', 'T_B_S', 'T_Y_C', 'N_B_S', 'T_Y_S', 'T_B_C', 'N_Y_S', 'N_Y_C', 'N_B_C']",1,wing,tail,color,B,Y,T,N,C,S,Yes,Wings,5.0,Yes, Yellow,2.0,Yes,Curly,5.0
067,"[6.0, 7.0, 6.0, 6.0, 3.0, 3.0, 8.0, 5.0, 6.0, 8.0, 6.0, 4.0, 8.0, 5.0, 4.0, 6.0, 5.0, 6.0, 5.0, 4.0, 5.0, 7.0, 4.0, 7.0]","[8.0, 8.0, 8.0, 3.0, 2.0, 4.0, 5.0, 6.0, 5.0, 7.0, 6.0, 5.0, 5.0, 5.0, 2.0, 7.0, 5.0, 5.0, 4.0, 3.0, 4.0, 9.0, 3.0, 8.0]","[2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]",[],319.659,"['N_B_C', 'N_B_S', 'N_Y_S', 'T_Y_C', 'N_Y_C', 'T_Y_S', 'T_B_C', 'T_B_S']","[5.0, 6.0, 8.0, 5.0, 7.0, 5.0, 4.0, 5.0]","['high', 'high', 'medium', 'low', 'low', 'medium', 'medium', 'medium', 'medium', 'high', 'medium', 'low', 'high', 'medium', 'low', 'medium', 'medium', 'medium', 'medium', 'low', 'medium', 'high', 'low', 'high']","['I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2']","['H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2']","['H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1']","['medium', 'medium', 'high', 'medium', 'high', 'medium', 'low', 'low']",67,"['N_Y_C', 'N_Y_S', 'N_B_C', 'T_B_C', 'T_B_S', 'T_Y_S', 'N_B_S', 'T_Y_C', 'T_Y_S', 'N_Y_C', 'N_B_S', 'T_B_C', 'N_Y_S', 'T_Y_C', 'T_B_S', 'N_B_C', 'T_Y_S', 'N_B_C', 'T_Y_C', 'T_B_C', 'N_B_S', 'N_Y_S', 'T_B_S', 'N_Y_C']",1,color,wing,tail,Y,B,N,T,C,S,Yes, Paws,4.0,Yes, Yellow,2.0,Yes, Straight,2.0
130,"[3.0, 4.0, 6.0, 4.0, 6.0, 6.0, 7.0, 5.0, 2.0, 5.0, 8.0, 6.0, 2.0, 7.0, 3.0, 6.0, 6.0, 5.0, 8.0, 5.0, 7.0, 7.0, 4.0, 6.0]","[4.0, 8.0, 8.0, 1.0, 3.0, 5.0, 6.0, 3.0, 1.0, 4.0, 7.0, 3.0, 7.0, 5.0, 4.0, 8.0, 6.0, 4.0, 4.0, 5.0, 7.0, 8.0, 1.0, 7.0]","[1.0, 4.0, 2.0, 3.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 5.0, 2.0, 1.0, 2.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0]",['Easy and interesting\xa0'],425.213,"['N_Y_S', 'N_Y_C', 'N_B_C', 'T_B_C', 'N_B_S', 'T_Y_S', 'T_Y_C', 'T_B_S']","[3.0, 3.0, 5.0, 6.0, 4.0, 3.0, 3.0, 4.0]","['medium', 'high', 'high', 'low', 'low', 'medium', 'medium', 'medium', 'low', 'medium', 'high', 'low', 'high', 'medium', 'medium', 'medium', 'high', 'medium', 'low', 'medium', 'medium', 'high', 'low', 'medium']","['H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'L1']","['I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1']","['L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2']","['medium', 'low', 'medium', 'medium', 'high', 'medium', 'low', 'high']",130,"['N_Y_S', 'N_B_S', 'T_B_S', 'N_Y_C', 'T_Y_C', 'N_B_C', 'T_B_C', 'T_Y_S', 'N_Y_C', 'T_Y_S', 'T_B_S', 'T_Y_C', 'N_B_S', 'N_B_C', 'N_Y_S', 'T_B_C', 'N_B_S', 'N_Y_S', 'T_Y_C', 'T_Y_S', 'T_B_C', 'T_B_S', 'N_Y_C', 'N_B_C']",1,tail,color,wing,B,Y,T,N,S,C,Yes,Wings,4.0,No,,,No,,
187,"[8.0, 4.0, 3.0, 7.0, 5.0, 4.0, 6.0, 3.0, 4.0, 4.0, 3.0, 6.0, 5.0, 4.0, 4.0, 6.0, 7.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 6.0]","[3.0, 5.0, 6.0, 7.0, 4.0, 4.0, 3.0, 5.0, 5.0, 6.0, 3.0, 3.0, 8.0, 8.0, 4.0, 4.0, 5.0, 4.0, 6.0, 4.0, 5.0, 2.0, 4.0, 8.0]","[5.0, 1.0, 3.0, 0.0, 1.0, 0.0, 3.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 4.0, 0.0, 2.0, 2.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0]",[],364.8199,"['T_Y_C', 'N_Y_S', 'T_Y_S', 'N_B_S', 'N_B_C', 'N_Y_C', 'T_B_C', 'T_B_S']","[8.0, 6.0, 5.0, 3.0, 5.0, 6.0, 4.0, 3.0]","['low', 'high', 'medium', 'medium', 'medium', 'medium', 'low', 'high', 'medium', 'medium', 'medium', 'low', 'high', 'high', 'low', 'medium', 'medium', 'medium', 'high', 'medium', 'medium', 'low', 'low', 'high']","['I2', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2']","['L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2']","['L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1']","['medium', 'high', 'medium', 'medium', 'medium', 'high', 'low', 'low']",187,"['T_B_C', 'N_Y_C', 'T_Y_C', 'N_B_C', 'N_B_S', 'T_Y_S', 'T_B_S', 'N_Y_S', 'T_Y_C', 'T_Y_S', 'N_B_S', 'T_B_C', 'N_Y_S', 'N_Y_C', 'T_B_S', 'N_B_C', 'T_Y_C', 'N_B_S', 'N_Y_S', 'N_B_C', 'T_Y_S', 'T_B_S', 'T_B_C', 'N_Y_C']",1,color,wing,tail,Y,B,N,T,C,S,Yes,Wings,2.0,Yes, Yellow,3.0,Yes,Curly,3.0
162,"[6.0, 6.0, 6.0, 6.0, 8.0, 6.0, 4.0, 5.0, 4.0, 2.0, 4.0, 2.0, 6.0, 10.0, 5.0, 4.0, 8.0, 5.0, 5.0, 6.0, 3.0, 6.0, 3.0, 5.0]","[4.0, 4.0, 2.0, 8.0, 10.0, 5.0, 4.0, 6.0, 3.0, 2.0, 5.0, 5.0, 7.0, 5.0, 4.0, 6.0, 5.0, 3.0, 5.0, 5.0, 3.0, 6.0, 2.0, 5.0]","[2.0, 2.0, 4.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 5.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",[],502.893,"['N_Y_S', 'T_B_S', 'T_Y_C', 'N_Y_C', 'N_B_C', 'T_B_C', 'N_B_S', 'T_Y_S']","[5.0, 8.0, 5.0, 3.0, 5.0, 6.0, 8.0, 6.0]","['low', 'medium', 'low', 'medium', 'high', 'medium', 'medium', 'high', 'medium', 'low', 'medium', 'low', 'high', 'high', 'medium', 'medium', 'high', 'medium', 'medium', 'medium', 'low', 'high', 'low', 'medium']","['L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1']","['I2', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2']","['L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2']","['medium', 'high', 'low', 'low', 'medium', 'medium', 'high', 'medium']",162,"['T_Y_C', 'T_B_C', 'N_Y_C', 'T_Y_S', 'T_B_S', 'N_B_C', 'N_Y_S', 'N_B_S', 'N_Y_S', 'T_Y_C', 'T_B_C', 'N_Y_C', 'N_B_S', 'T_B_S', 'N_B_C', 'T_Y_S', 'T_B_S', 'N_B_C', 'N_Y_S', 'T_B_C', 'N_Y_C', 'N_B_S', 'T_Y_C', 'T_Y_S']",1,tail,color,wing,B,Y,T,N,S,C,No,,,Yes,Blue,3.0,Yes, Straight,3.0
036,"[6.0, 5.0, 7.0, 4.0, 5.0, 5.0, 7.0, 4.0, 7.0, 6.0, 5.0, 8.0, 6.0, 4.0, 6.0, 7.0, 4.0, 3.0, 6.0, 2.0, 7.0, 6.0, 6.0, 8.0]","[8.0, 3.0, 4.0, 1.0, 7.0, 5.0, 6.0, 5.0, 8.0, 5.0, 7.0, 10.0, 4.0, 2.0, 3.0, 7.0, 6.0, 2.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0]","[2.0, 2.0, 3.0, 3.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 0.0, 2.0, 1.0, 0.0, 3.0, 2.0, 1.0, 0.0, 2.0]",['Very interesting study. Maybe make it a higher resolution so it’s easier to see.\xa0'],475.447,"['N_Y_S', 'N_Y_C', 'N_B_C', 'T_B_C', 'T_Y_C', 'T_B_S', 'T_Y_S', 'N_B_S']","[4.0, 6.0, 6.0, 7.0, 5.0, 7.0, 5.0, 7.0]","['high', 'low', 'medium', 'low', 'medium', 'medium', 'high', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'low', 'medium', 'high', 'medium', 'low', 'medium', 'low', 'high', 'medium', 'medium', 'high']","['H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1']","['I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2']","['H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2']","['medium', 'low', 'medium', 'medium', 'low', 'high', 'medium', 'high']",36,"['T_B_S', 'T_Y_C', 'N_B_C', 'N_Y_C', 'T_B_C', 'T_Y_S', 'N_B_S', 'N_Y_S', 'T_B_C', 'T_Y_C', 'N_Y_S', 'T_B_S', 'N_B_C', 'N_Y_C', 'T_Y_S', 'N_B_S', 'N_Y_S', 'T_Y_C', 'N_B_C', 'N_Y_C', 'N_B_S', 'T_Y_S', 'T_B_C', 'T_B_S']",1,tail,color,wing,B,Y,T,N,S,C,Yes,Wings,5.0,Yes,Blue,6.0,Yes, Straight,5.0
116,"[4.0, 8.0, 3.0, 6.0, 1.0, 6.0, 1.0, 10.0, 10.0, 4.0, 6.0, 6.0, 5.0, 8.0, 5.0, 4.0, 6.0, 4.0, 6.0, 6.0, 2.0, 4.0, 7.0, 4.0]","[6.0, 4.0, 1.0, 3.0, 5.0, 5.0, 7.0, 6.0, 4.0, 6.0, 3.0, 5.0, 6.0, 7.0, 3.0, 5.0, 8.0, 6.0, 8.0, 5.0, 2.0, 4.0, 5.0, 7.0]","[2.0, 4.0, 2.0, 3.0, 4.0, 1.0, 6.0, 4.0, 6.0, 2.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 2.0, 3.0]",[],732.9388,"['N_B_S', 'T_Y_C', 'N_B_C', 'T_B_S', 'N_Y_S', 'T_B_C', 'N_Y_C', 'T_Y_S']","[6.0, 5.0, 4.0, 6.0, 3.0, 5.0, 3.0, 4.0]","['medium', 'medium', 'low', 'low', 'high', 'high', 'medium', 'medium', 'medium', 'high', 'medium', 'low', 'high', 'medium', 'low', 'medium', 'high', 'low', 'high', 'medium', 'low', 'medium', 'medium', 'medium']","['H2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2']","['I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I1', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I2']","['L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1']","['high', 'low', 'medium', 'high', 'medium', 'medium', 'low', 'medium']",116,"['N_Y_S', 'N_B_C', 'T_Y_C', 'N_Y_C', 'T_B_S', 'N_B_S', 'T_Y_S', 'T_B_C', 'N_Y_S', 'N_B_S', 'N_B_C', 'N_Y_C', 'T_B_S', 'T_Y_S', 'T_Y_C', 'T_B_C', 'T_B_S', 'T_Y_C', 'N_B_S', 'T_B_C', 'N_Y_C', 'N_Y_S', 'T_Y_S', 'N_B_C']",1,color,tail,wing,B,Y,T,N,S,C,Yes,Wings,5.0,Yes,Blue,3.0,No,,
213,"[7.0, 3.0, 7.0, 7.0, 5.0, 5.0, 3.0, 7.0, 4.0, 5.0, 3.0, 7.0, 7.0, 5.0, 3.0, 6.0, 7.0, 4.0, 3.0, 6.0, 7.0, 7.0, 7.0, 4.0]","[7.0, 6.0, 5.0, 7.0, 3.0, 4.0, 2.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 9.0, 2.0, 6.0, 6.0, 5.0, 4.0, 6.0, 2.0, 3.0, 3.0]","[0.0, 3.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 6.0, 4.0, 1.0, 2.0, 2.0, 2.0, 1.0, 5.0, 4.0, 1.0]",[],337.9819,"['N_Y_C', 'T_B_C', 'N_B_S', 'T_B_S', 'N_B_C', 'T_Y_C', 'N_Y_S', 'T_Y_S']","[4.0, 7.0, 2.0, 3.0, 7.0, 6.0, 3.0, 6.0]","['medium', 'high', 'high', 'medium', 'low', 'medium', 'low', 'medium', 'low', 'medium', 'low', 'high', 'medium', 'medium', 'high', 'medium', 'medium', 'high', 'low', 'low', 'medium', 'medium', 'high', 'medium']","['H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'L2', 'L2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2']","['L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'H1']","['I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I1']","['medium', 'high', 'low', 'medium', 'medium', 'high', 'low', 'medium']",213,"['N_Y_C', 'T_B_C', 'T_Y_C', 'N_B_C', 'N_B_S', 'T_Y_S', 'N_Y_S', 'T_B_S', 'N_B_S', 'T_Y_S', 'N_Y_S', 'T_B_C', 'N_B_C', 'T_B_S', 'T_Y_C', 'N_Y_C', 'T_Y_S', 'T_Y_C', 'N_Y_S', 'N_B_S', 'N_Y_C', 'N_B_C', 'T_B_C', 'T_B_S']",1,wing,tail,color,Y,B,T,N,C,S,Yes,Wings,3.0,No,,,Yes, Straight,5.0
208,"[5.0, 3.0, 4.0, 6.0, 6.0, 6.0, 2.0, 7.0, 3.0, 6.0, 6.0, 6.0, 5.0, 6.0, 3.0, 6.0, 5.0, 1.0, 6.0, 6.0, 7.0, 2.0, 7.0, 6.0]","[6.0, 4.0, 2.0, 6.0, 6.0, 2.0, 7.0, 6.0, 1.0, 6.0, 7.0, 5.0, 4.0, 5.0, 6.0, 7.0, 1.0, 6.0, 8.0, 3.0, 7.0, 2.0, 7.0, 2.0]","[1.0, 1.0, 2.0, 0.0, 0.0, 4.0, 5.0, 1.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 4.0, 5.0, 2.0, 3.0, 0.0, 0.0, 0.0, 4.0]",[],398.2317,"['T_Y_C', 'N_B_S', 'T_B_S', 'N_Y_C', 'T_Y_S', 'N_B_C', 'T_B_C', 'N_Y_S']","[2.0, 2.0, 7.0, 7.0, 6.0, 7.0, 3.0, 2.0]","['high', 'medium', 'low', 'medium', 'medium', 'low', 'high', 'medium', 'low', 'medium', 'medium', 'medium', 'medium', 'low', 'high', 'high', 'medium', 'high', 'medium', 'low', 'high', 'medium', 'medium', 'low']","['H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1']","['I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1']","['H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2']","['low', 'high', 'high', 'low', 'medium', 'medium', 'medium', 'medium']",208,"['T_B_S', 'N_Y_S', 'N_Y_C', 'T_B_C', 'T_Y_S', 'T_Y_C', 'N_B_S', 'N_B_C', 'N_Y_C', 'T_B_C', 'N_B_C', 'T_Y_S', 'N_Y_S', 'T_Y_C', 'N_B_S', 'T_B_S', 'T_B_C', 'N_B_S', 'T_Y_S', 'N_Y_C', 'T_B_S', 'N_Y_S', 'N_B_C', 'T_Y_C']",1,tail,color,wing,B,Y,T,N,S,C,No,,,No,,,Yes,Curly,2.0
