participant,training_responses,fertility_score,error,feedback,trial_stop_time,testing_image_order,testing_responses,training_categories,training_feet,training_stripes,testing_categories,conditionOrder,training_image_order,attention_check,cogpro_predict,cogpro_explain,relevant_dim,irrelevant_dim,feet_high,stripes_low,stripes_high,feet_low,feet_discrete_slider.response,feet_direction_slider.response,feet_continuous_slider.response,stripes_discrete_slider.response,stripes_direction_slider.response,stripes_continuous_slider.response
071,"[5.0, 8.0, 3.0, 3.0, 6.0, 8.0, 8.0, 8.0, 6.0, 8.0, 3.0, 7.0, 3.0, 8.0, 4.0, 3.0]","[8.0, 3.0, 6.0, 6.0, 4.0, 1.0, 7.0, 6.0, 5.0, 6.0, 4.0, 8.0, 1.0, 8.0, 3.0, 7.0]","[3.0, 5.0, 3.0, 3.0, 2.0, 7.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 4.0]",['No comment.'],358.8774,"['W_F', 'W_C', 'E_F', 'E_C']","[7.0, 3.0, 8.0, 5.0]","['high', 'low', 'high', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high']","['F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F']","['E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'E', 'W']","['high', 'low', 'high', 'low']",71,"['E_F', 'W_C', 'W_F', 'E_C', 'E_C', 'W_C', 'W_F', 'E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'W_C', 'E_F', 'E_C', 'W_F']",1,7.0,2.0,feet,stripes,F,W,E,C,Yes,Webbed,5.0,Yes, Up/Right,5.0
079,"[4.0, 3.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 2.0, 6.0, 5.0, 5.0]","[3.0, 6.0, 5.0, 2.0, 6.0, 10.0, 3.0, 5.0, 5.0, 2.0, 6.0, 10.0, 3.0, 3.0, 6.0, 5.0]","[1.0, 3.0, 1.0, 3.0, 1.0, 5.0, 2.0, 0.0, 1.0, 3.0, 1.0, 5.0, 1.0, 3.0, 1.0, 0.0]",['I would like to note that the animal in the study was an immature frog.\xa0 \xa0Frogs are amphibians.'],399.3291,"['W_F', 'W_C', 'E_C', 'E_F']","[5.0, 6.0, 10.0, 2.0]","['high', 'high', 'low', 'low', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'high', 'low']","['F', 'F', 'C', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C']","['W', 'E', 'W', 'E', 'E', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W']","['high', 'low', 'low', 'high']",79,"['W_F', 'E_F', 'W_C', 'E_C', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C', 'W_C', 'W_F', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C']",1,5.0,4.0,feet,stripes,F,W,E,C,No,,,No,,
020,"[5.0, 4.0, 3.0, 10.0, 9.0, 3.0, 3.0, 9.0, 4.0, 4.0, 9.0, 9.0, 7.0, 5.0, 3.0, 9.0]","[3.0, 10.0, 3.0, 9.0, 4.0, 3.0, 4.0, 7.0, 5.0, 1.0, 6.0, 10.0, 6.0, 5.0, 5.0, 7.0]","[2.0, 6.0, 0.0, 1.0, 5.0, 0.0, 1.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 0.0, 2.0, 2.0]",[],390.8746,"['W_C', 'E_C', 'W_F', 'E_F']","[5.0, 9.0, 3.0, 7.0]","['low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high']","['F', 'F', 'C', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C']","['W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W', 'E']","['low', 'high', 'low', 'high']",20,"['W_F', 'E_F', 'W_C', 'E_C', 'E_C', 'W_C', 'W_F', 'E_F', 'W_C', 'W_F', 'E_F', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C']",1,6.0,3.0,stripes,feet,C,W,E,F,No,,,Yes, Up/Right,6.0
064,"[5.0, 3.0, 5.0, 6.0, 7.0, 5.0, 4.0, 7.0, 8.0, 8.0, 6.0, 5.0, 6.0, 5.0, 7.0, 8.0]","[3.0, 7.0, 5.0, 5.0, 7.0, 10.0, 6.0, 4.0, 4.0, 8.0, 8.0, 1.0, 4.0, 6.0, 9.0, 10.0]","[2.0, 4.0, 0.0, 1.0, 0.0, 5.0, 2.0, 3.0, 4.0, 0.0, 2.0, 4.0, 2.0, 1.0, 2.0, 2.0]","['It just seemed really repetitive and difficult. I feel like I just guessed. I really did want to try, but anytime I did, I was wrong.']",313.8209,"['W_C', 'E_C', 'W_F', 'E_F']","[6.0, 6.0, 6.0, 6.0]","['low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'low', 'low', 'high', 'high']","['F', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C']","['W', 'E', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'W', 'E', 'E']","['low', 'high', 'low', 'high']",64,"['W_F', 'E_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_C', 'W_F', 'E_C', 'W_F', 'E_F', 'W_C', 'W_C', 'W_F', 'E_F', 'E_C']",1,2.0,1.0,stripes,feet,F,W,E,C,No,,,No,,
142,"[6.0, 1.0, 3.0, 7.0, 6.0, 3.0, 7.0, 9.0, 3.0, 6.0, 8.0, 5.0, 1.0, 4.0, 7.0, 5.0]","[1.0, 5.0, 6.0, 6.0, 3.0, 7.0, 9.0, 2.0, 4.0, 8.0, 4.0, 10.0, 6.0, 7.0, 4.0, 10.0]","[5.0, 4.0, 3.0, 1.0, 3.0, 4.0, 2.0, 7.0, 1.0, 2.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0]",[],332.254,"['W_F', 'W_C', 'E_F', 'E_C']","[3.0, 5.0, 8.0, 10.0]","['low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high']","['C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F']","['E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'W']","['high', 'high', 'low', 'low']",142,"['E_C', 'W_F', 'W_C', 'E_F', 'E_F', 'W_C', 'W_F', 'E_C', 'E_C', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F']",1,3.0,2.0,stripes,feet,F,E,W,C,No,,,No,,
212,"[1.0, 6.0, 10.0, 5.0, 5.0, 8.0, 9.0, 9.0, 10.0, 3.0, 6.0, 4.0, 5.0, 10.0, 7.0, 5.0]","[4.0, 9.0, 8.0, 1.0, 7.0, 7.0, 5.0, 8.0, 9.0, 3.0, 8.0, 2.0, 8.0, 7.0, 4.0, 5.0]","[3.0, 3.0, 2.0, 4.0, 2.0, 1.0, 4.0, 1.0, 1.0, 0.0, 2.0, 2.0, 3.0, 3.0, 3.0, 0.0]",[],469.8273,"['W_C', 'E_C', 'E_F', 'W_F']","[6.0, 7.0, 3.0, 5.0]","['low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'low']","['C', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C']","['W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'W']","['low', 'high', 'high', 'low']",212,"['W_C', 'E_C', 'E_F', 'W_F', 'W_C', 'E_C', 'W_F', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C']",1,7.0,6.0,stripes,feet,C,W,E,F,Yes, Curved/Pointy,5.0,No,,
152,"[7.0, 9.0, 9.0, 5.0, 6.0, 7.0, 5.0, 3.0, 5.0, 7.0, 5.0, 7.0, 6.0, 6.0, 8.0, 6.0]","[9.0, 9.0, 4.0, 5.0, 6.0, 7.0, 1.0, 4.0, 10.0, 4.0, 10.0, 7.0, 6.0, 5.0, 10.0, 5.0]","[2.0, 0.0, 5.0, 0.0, 0.0, 0.0, 4.0, 1.0, 5.0, 3.0, 5.0, 0.0, 0.0, 1.0, 2.0, 1.0]","[""I didn't think to look at the feet 🤦\u200d♀️""]",295.7445,"['W_C', 'W_F', 'E_F', 'E_C']","[8.0, 5.0, 2.0, 9.0]","['high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low']","['F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'C', 'F', 'F']","['E', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'W']","['low', 'low', 'high', 'high']",152,"['E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C', 'E_C', 'W_F', 'E_F', 'W_C', 'W_C', 'E_C', 'E_F', 'W_F']",1,4.0,2.0,stripes,feet,C,W,E,F,No,,,No,,
084,"[5.0, 3.0, 5.0, 6.0, 6.0, 3.0, 6.0, 4.0, 7.0, 3.0, 5.0, 3.0, 5.0, 6.0, 5.0, 4.0]","[2.0, 6.0, 3.0, 5.0, 8.0, 6.0, 6.0, 3.0, 8.0, 4.0, 5.0, 2.0, 3.0, 5.0, 8.0, 4.0]","[3.0, 3.0, 2.0, 1.0, 2.0, 3.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 3.0, 0.0]",[],316.7095,"['E_C', 'W_C', 'W_F', 'E_F']","[6.0, 3.0, 5.0, 6.0]","['low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low']","['C', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F']","['W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'W']","['high', 'low', 'low', 'high']",84,"['W_C', 'E_C', 'W_F', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'E_F', 'E_C', 'W_F']",1,5.0,5.0,stripes,feet,C,W,E,F,No,,,Yes, Up/Right,4.0
159,"[5.0, 9.0, 4.0, 7.0, 8.0, 5.0, 8.0, 8.0, 4.0, 10.0, 3.0, 4.0, 3.0, 4.0, 8.0, 5.0]","[9.0, 1.0, 3.0, 8.0, 1.0, 6.0, 6.0, 4.0, 7.0, 6.0, 9.0, 7.0, 6.0, 2.0, 6.0, 3.0]","[4.0, 8.0, 1.0, 1.0, 7.0, 1.0, 2.0, 4.0, 3.0, 4.0, 6.0, 3.0, 3.0, 2.0, 2.0, 2.0]",['No comment. Although the survey was difficult'],362.1249,"['W_C', 'E_C', 'E_F', 'W_F']","[5.0, 9.0, 6.0, 2.0]","['high', 'low', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low']","['F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C']","['W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'W']","['low', 'low', 'high', 'high']",159,"['W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C', 'E_F', 'W_C', 'W_F', 'E_C', 'E_F', 'E_C', 'W_F', 'W_C']",1,5.0,2.0,feet,stripes,F,E,W,C,No,,,No,,
171,"[5.0, 8.0, 10.0, 10.0, 5.0, 5.0, 4.0, 6.0, 8.0, 6.0, 1.0, 8.0, 10.0, 7.0, 4.0, 8.0]","[10.0, 5.0, 5.0, 10.0, 7.0, 8.0, 3.0, 2.0, 6.0, 4.0, 4.0, 1.0, 10.0, 6.0, 1.0, 4.0]","[5.0, 3.0, 5.0, 0.0, 2.0, 3.0, 1.0, 4.0, 2.0, 2.0, 3.0, 7.0, 0.0, 1.0, 3.0, 4.0]",[],514.2,"['E_C', 'E_F', 'W_C', 'W_F']","[10.0, 9.0, 10.0, 9.0]","['high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low']","['F', 'C', 'C', 'F', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F', 'F', 'C', 'C']","['W', 'E', 'W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'E', 'W', 'W', 'E']","['low', 'high', 'low', 'high']",171,"['W_F', 'E_C', 'W_C', 'E_F', 'W_F', 'E_F', 'W_C', 'E_C', 'E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'E_C']",1,7.0,7.0,feet,stripes,F,W,E,C,No,,,No,,
014,"[6.0, 3.0, 3.0, 7.0, 3.0, 6.0, 4.0, 9.0, 9.0, 2.0, 4.0, 7.0, 2.0, 9.0, 5.0, 4.0]","[2.0, 3.0, 7.0, 10.0, 4.0, 9.0, 2.0, 5.0, 7.0, 4.0, 1.0, 7.0, 3.0, 9.0, 6.0, 7.0]","[4.0, 0.0, 4.0, 3.0, 1.0, 3.0, 2.0, 4.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0]","['For some reason I immediately forgot which directions the stripes go for fertility when I was asked with the zoomed in pictures, although I think I may have remembered correctly.']",350.2562,"['W_C', 'E_C', 'W_F', 'E_F']","[6.0, 2.0, 9.0, 4.0]","['low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low']","['F', 'C', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F']","['E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W', 'W', 'E']","['high', 'low', 'high', 'low']",14,"['E_F', 'E_C', 'W_C', 'W_F', 'E_C', 'W_C', 'E_F', 'W_F', 'W_C', 'E_F', 'E_C', 'W_F', 'E_C', 'W_F', 'W_C', 'E_F']",1,7.0,7.0,stripes,feet,F,E,W,C,Yes,Webbed,6.0,Yes, Up/Right,7.0
206,"[8.0, 8.0, 4.0, 6.0, 8.0, 5.0, 9.0, 2.0, 3.0, 6.0, 7.0, 5.0, 8.0, 1.0, 4.0, 7.0]","[8.0, 6.0, 8.0, 5.0, 10.0, 1.0, 7.0, 7.0, 8.0, 10.0, 1.0, 6.0, 10.0, 1.0, 5.0, 5.0]","[0.0, 2.0, 4.0, 1.0, 2.0, 4.0, 2.0, 5.0, 5.0, 4.0, 6.0, 1.0, 2.0, 0.0, 1.0, 2.0]",[],429.5472,"['W_F', 'W_C', 'E_F', 'E_C']","[2.0, 9.0, 4.0, 6.0]","['low', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low', 'high', 'low', 'low', 'high']","['C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'C']","['E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'W', 'E', 'E', 'W', 'E', 'E', 'W']","['high', 'high', 'low', 'low']",206,"['E_C', 'W_F', 'W_C', 'E_F', 'W_F', 'E_C', 'E_F', 'W_C', 'W_C', 'W_F', 'E_C', 'E_F', 'W_F', 'E_C', 'E_F', 'W_C']",1,3.0,5.0,stripes,feet,F,E,W,C,No,,,No,,
019,"[6.0, 3.0, 4.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]","[1.0, 6.0, 3.0, 7.0, 9.0, 1.0, 3.0, 7.0, 5.0, 5.0, 10.0, 9.0, 3.0, 5.0, 9.0, 2.0]","[5.0, 3.0, 1.0, 3.0, 3.0, 5.0, 3.0, 1.0, 1.0, 1.0, 4.0, 3.0, 3.0, 1.0, 3.0, 4.0]",['This seemed a bit random but then I caught on.\xa0'],352.6043,"['W_C', 'E_C', 'E_F', 'W_F']","[6.0, 2.0, 8.0, 8.0]","['low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'high', 'low']","['C', 'F', 'C', 'F', 'F', 'C', 'F', 'C', 'C', 'C', 'F', 'F', 'C', 'F', 'F', 'C']","['E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'E', 'E']","['low', 'low', 'high', 'high']",19,"['E_C', 'W_F', 'W_C', 'E_F', 'W_F', 'E_C', 'E_F', 'W_C', 'W_C', 'E_C', 'W_F', 'E_F', 'W_C', 'W_F', 'E_F', 'E_C']",1,4.0,5.0,feet,stripes,F,E,W,C,No,,,No,,
070,"[3.0, 9.0, 5.0, 6.0, 6.0, 1.0, 1.0, 5.0, 4.0, 2.0, 6.0, 8.0, 4.0, 7.0, 5.0, 2.0]","[9.0, 1.0, 5.0, 2.0, 1.0, 8.0, 7.0, 4.0, 2.0, 5.0, 9.0, 5.0, 3.0, 7.0, 1.0, 7.0]","[6.0, 8.0, 0.0, 4.0, 5.0, 7.0, 6.0, 1.0, 2.0, 3.0, 3.0, 3.0, 1.0, 0.0, 4.0, 5.0]","[""This was an interesting experiment. I think I'm a detail-oriented person but I could not figure out the difference between these lizards! No issues with the task.""]",480.3439,"['W_C', 'W_F', 'E_C', 'E_F']","[9.0, 6.0, 1.0, 4.0]","['high', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high']","['C', 'C', 'F', 'F', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C']","['W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'E', 'W']","['high', 'high', 'low', 'low']",70,"['W_C', 'E_C', 'W_F', 'E_F', 'E_F', 'W_F', 'W_C', 'E_C', 'E_F', 'W_C', 'W_F', 'E_C', 'E_C', 'W_F', 'E_F', 'W_C']",1,2.0,2.0,stripes,feet,C,E,W,F,No,,,No,,
106,"[6.0, 4.0, 4.0, 6.0, 2.0, 10.0, 7.0, 7.0, 6.0, 7.0, 6.0, 5.0, 5.0, 6.0, 5.0, 6.0]","[4.0, 4.0, 6.0, 2.0, 10.0, 7.0, 5.0, 6.0, 6.0, 1.0, 6.0, 9.0, 5.0, 2.0, 6.0, 4.0]","[2.0, 0.0, 2.0, 4.0, 8.0, 3.0, 2.0, 1.0, 0.0, 6.0, 0.0, 4.0, 0.0, 4.0, 1.0, 2.0]",['no comments'],307.54,"['E_C', 'W_C', 'E_F', 'W_F']","[6.0, 4.0, 8.0, 5.0]","['low', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'high', 'low']","['F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'F', 'C', 'C', 'F']","['E', 'W', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'E', 'W', 'W', 'W', 'E', 'W', 'E']","['low', 'high', 'low', 'high']",106,"['E_F', 'W_F', 'W_C', 'E_C', 'W_F', 'E_C', 'E_F', 'W_C', 'E_F', 'E_C', 'W_C', 'W_F', 'W_F', 'E_C', 'W_C', 'E_F']",1,4.0,4.0,stripes,feet,F,E,W,C,No,,,No,,
135,"[3.0, 5.0, 4.0, 6.0, 5.0, 6.0, 4.0, 3.0, 6.0, 6.0, 6.0, 3.0, 9.0, 8.0, 2.0, 8.0]","[6.0, 2.0, 8.0, 5.0, 7.0, 2.0, 7.0, 6.0, 9.0, 2.0, 10.0, 2.0, 8.0, 1.0, 4.0, 6.0]","[3.0, 3.0, 4.0, 1.0, 2.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0, 1.0, 1.0, 7.0, 2.0, 2.0]",[],276.2077,"['W_F', 'E_C', 'E_F', 'W_C']","[8.0, 3.0, 9.0, 2.0]","['low', 'low', 'high', 'high', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'high', 'low', 'low', 'high']","['C', 'C', 'F', 'F', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C', 'C', 'F']","['E', 'W', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'E', 'W', 'E', 'W']","['high', 'low', 'high', 'low']",135,"['E_C', 'W_C', 'W_F', 'E_F', 'W_F', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C', 'E_F', 'E_C', 'E_F', 'W_C', 'E_C', 'W_F']",1,6.0,2.0,feet,stripes,F,W,E,C,Yes,Webbed,5.0,No,,
041,"[3.0, 4.0, 5.0, 6.0, 8.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 3.0, 9.0, 3.0, 5.0, 9.0]","[4.0, 4.0, 6.0, 8.0, 6.0, 7.0, 7.0, 10.0, 4.0, 9.0, 9.0, 4.0, 4.0, 4.0, 2.0, 4.0]","[1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 1.0, 5.0, 1.0, 3.0, 5.0]",[],276.639,"['W_F', 'E_C', 'E_F', 'W_C']","[7.0, 5.0, 4.0, 9.0]","['high', 'low', 'low', 'high', 'low', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'high']","['C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C']","['E', 'E', 'W', 'W', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'E', 'E', 'W', 'E', 'W']","['low', 'high', 'low', 'high']",41,"['E_C', 'E_F', 'W_F', 'W_C', 'E_F', 'W_F', 'W_C', 'E_C', 'W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'E_F', 'W_C']",1,6.0,6.0,feet,stripes,C,E,W,F,Yes, Curved/Pointy,6.0,Yes,Up/Left,4.0
170,"[9.0, 9.0, 7.0, 4.0, 9.0, 5.0, 3.0, 8.0, 4.0, 3.0, 6.0, 9.0, 7.0, 2.0, 3.0, 10.0]","[8.0, 3.0, 7.0, 6.0, 3.0, 9.0, 4.0, 7.0, 6.0, 2.0, 3.0, 10.0, 10.0, 3.0, 1.0, 5.0]","[1.0, 6.0, 0.0, 2.0, 6.0, 4.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 5.0]",['Stangley I kept looking at the stripes but did not put it together in my choices. This study went very smoothly. Thank You'],755.8807,"['W_F', 'E_F', 'E_C', 'W_C']","[10.0, 8.0, 7.0, 3.0]","['high', 'low', 'high', 'low', 'low', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'high', 'high', 'low', 'low']","['F', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'C', 'C', 'F', 'F', 'F', 'C', 'C', 'F']","['W', 'E', 'W', 'E', 'E', 'W', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'W', 'E', 'E']","['high', 'low', 'low', 'high']",170,"['W_F', 'E_F', 'W_C', 'E_C', 'E_F', 'W_C', 'E_C', 'W_F', 'W_C', 'E_C', 'E_F', 'W_F', 'W_F', 'W_C', 'E_C', 'E_F']",1,7.0,4.0,stripes,feet,F,E,W,C,Yes,Webbed,6.0,No,,
191,"[5.0, 2.0, 5.0, 5.0, 5.0, 4.0, 6.0, 7.0, 5.0, 5.0, 3.0, 8.0, 1.0, 9.0, 5.0, 7.0]","[2.0, 5.0, 3.0, 8.0, 3.0, 9.0, 10.0, 3.0, 7.0, 3.0, 5.0, 1.0, 9.0, 1.0, 7.0, 3.0]","[3.0, 3.0, 2.0, 3.0, 2.0, 5.0, 4.0, 4.0, 2.0, 2.0, 2.0, 7.0, 8.0, 8.0, 2.0, 4.0]",['It was incredibly hard to notice the differences. I wasn’t sure if there even were any for the first few rounds.'],306.322,"['E_C', 'W_C', 'E_F', 'W_F']","[6.0, 6.0, 6.0, 6.0]","['low', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'high', 'low', 'low', 'high', 'low', 'high', 'low']","['C', 'F', 'C', 'F', 'C', 'F', 'F', 'C', 'F', 'F', 'C', 'C', 'F', 'C', 'F', 'C']","['W', 'E', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W', 'W', 'W', 'E', 'E']","['low', 'low', 'high', 'high']",191,"['W_C', 'E_F', 'E_C', 'W_F', 'E_C', 'E_F', 'W_F', 'W_C', 'E_F', 'W_F', 'E_C', 'W_C', 'W_F', 'W_C', 'E_F', 'E_C']",1,5.0,5.0,feet,stripes,F,W,E,C,No,,,No,,
213,"[5.0, 2.0, 3.0, 1.0, 4.0, 6.0, 4.0, 3.0, 7.0, 7.0, 5.0, 8.0, 7.0, 9.0, 5.0, 8.0]","[1.0, 5.0, 5.0, 8.0, 1.0, 6.0, 3.0, 6.0, 5.0, 3.0, 10.0, 4.0, 6.0, 9.0, 7.0, 3.0]","[4.0, 3.0, 2.0, 7.0, 3.0, 0.0, 1.0, 3.0, 2.0, 4.0, 5.0, 4.0, 1.0, 0.0, 2.0, 5.0]",[],408.4378,"['W_C', 'E_C', 'W_F', 'E_F']","[7.0, 4.0, 8.0, 4.0]","['low', 'low', 'high', 'high', 'low', 'high', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'high', 'high', 'low']","['F', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'C', 'F', 'C', 'F', 'F', 'C', 'C', 'F']","['E', 'W', 'E', 'W', 'E', 'E', 'W', 'W', 'E', 'E', 'W', 'W', 'E', 'W', 'E', 'W']","['high', 'high', 'low', 'low']",213,"['E_F', 'W_F', 'E_C', 'W_C', 'E_F', 'E_C', 'W_F', 'W_C', 'E_C', 'E_F', 'W_C', 'W_F', 'E_F', 'W_C', 'E_C', 'W_F']",1,7.0,3.0,feet,stripes,C,E,W,F,No,,,Yes,Up/Left,4.0
